turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
1183, 22.54274422065422,20.70293320228054,22.54274422065422,1297.7435,0.49999988,43.80542025016809,Last,Overtaking,non, True
1184, 22.57330077882033,20.732034686248262,22.57330077882033,1298.8701,0.49999988,43.717446457586284,Last,Overtaking,non, True
1185, 22.5618405410038,20.721120174042042,22.5618405410038,1299.9971,0.49999988,43.629363233975795,Last,Overtaking,non, True
1186, 22.562141732077382,20.72140702268355,22.562141732077382,1301.1245,0.49999988,43.54117057933662,Last,Overtaking,non, True
1187, 22.580534581431575,20.738924022068495,22.580534581431575,1302.2524,0.49999988,43.45286849366876,Last,Overtaking,non, True
1188, 22.58639814896673,20.744508372101976,22.58639814896673,1303.3807,0.49999988,43.36446135421336,Last,Overtaking,non, True
1189, 22.51864942295186,20.67998577589734,22.51864942295186,1304.5066,0.49999988,43.27667140575975,Last,Overtaking,non, True
1190, 22.559339158520945,20.71873790501075,22.559339158520945,1305.6328,0.49999988,43.1887764035186,Last,Overtaking,non, True
1191, 22.51499941546346,20.676509578289338,22.51499941546346,1306.7566,0.49999988,43.1014942150381,Last,Overtaking,non, True
1192, 22.547234854620772,20.7072099965344,22.547234854620772,1307.8807,0.49999988,43.01410697277006,Last,Overtaking,non, True
1193, 22.622070809770015,20.778482334771773,22.622070809770015,1309.0054,0.49999988,42.92661029947333,Last,Overtaking,non, True
1194, 22.519667247353404,20.68095513247024,22.519667247353404,1310.1305,0.49999988,42.839004195147915,Last,Overtaking,non, True
1195, 22.604166510620313,20.761430621295865,22.604166510620313,1311.256,0.49999988,42.75129741427611,Last,Overtaking,non, True
1196, 22.511715645577087,20.673382178397556,22.511715645577087,1312.382,0.49999988,42.66347682513447,Last,Overtaking,non, True
1197, 22.615527050963635,20.7722501835276,22.615527050963635,1313.5083,0.49999988,42.57555118220529,Last,Overtaking,non, True
1198, 22.58712991753794,20.745205294550747,22.58712991753794,1314.6351,0.49999988,42.487516108247426,Last,Overtaking,non, True
1199, 22.50688779458204,20.668784225068936,22.50688779458204,1315.7594,0.49999988,42.4001026025325,Last,Overtaking,non, True
