turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
1586, 22.57167775078764,20.606505550431127,22.57167775078764,1745.6941,0.45000082,29.173595504789546,Last,Overtaking,non, True
1587, 22.48308541552966,20.52213189780448,22.48308541552966,1746.8171,0.45000082,29.099726606738393,Last,Overtaking,non, True
1588, 22.500090425652537,20.538327145540556,22.500090425652537,1747.9406,0.45000082,29.025761858838244,Last,Overtaking,non, True
1589, 22.559657143585174,20.595057353095445,22.559657143585174,1749.0645,0.45000082,28.951706790888075,Last,Overtaking,non, True
1590, 22.491775776618066,20.530408432174394,22.491775776618066,1750.1888,0.45000082,28.877554029822576,Last,Overtaking,non, True
1591, 22.462789118596902,20.502802091201854,22.462789118596902,1751.3107,0.45000082,28.803913696795963,Last,Overtaking,non, True
1592, 22.542579379983465,20.578792816331916,22.542579379983465,1752.433,0.45000082,28.730179357186678,Last,Overtaking,non, True
1593, 22.56362140084892,20.598832836203776,22.56362140084892,1753.5558,0.45000082,28.65635469752737,Last,Overtaking,non, True
1594, 22.476999487691316,20.516335776053676,22.476999487691316,1754.6791,0.45000082,28.582434188019068,Last,Overtaking,non, True
1595, 22.540962856833385,20.577253270474696,22.540962856833385,1755.8027,0.45000082,28.508421515194417,Last,Overtaking,non, True
1596, 22.504623404438206,20.542644268193573,22.504623404438206,1756.9269,0.45000082,28.43431483578709,Last,Overtaking,non, True
1597, 22.533326392634407,20.56998044742805,22.533326392634407,1758.0515,0.45000082,28.36011230653077,Last,Overtaking,non, True
1598, 22.583033287520216,20.617320347319296,22.583033287520216,1759.1766,0.45000082,28.285821300490753,Last,Overtaking,non, True
1599, 22.46856406029429,20.50830203567556,22.46856406029429,1760.2992,0.45000082,28.212035349424312,Last,Overtaking,non, True
1600, 22.50513286898349,20.543129472522416,22.50513286898349,1761.4222,0.45000082,28.13816092157418,Last,Overtaking,non, True
1601, 22.557213609625688,20.592730177895938,22.557213609625688,1762.5458,0.45000082,28.06419064387505,Last,Overtaking,non, True
1602, 22.501796273077844,20.539951762136084,22.501796273077844,1763.6697,0.45000082,27.990126359593244,Last,Overtaking,non, True
1603, 22.476427105186783,20.515790649858886,22.476427105186783,1764.7911,0.45000082,27.916574503350322,Last,Overtaking,non, True
1604, 22.452535931605247,20.4930371512098,22.452535931605247,1765.9131,0.45000082,27.8429267972584,Last,Overtaking,non, True
1605, 22.55051718514006,20.586352630766765,22.55051718514006,1767.0354,0.45000082,27.769186927850136,Last,Overtaking,non, True
1606, 22.51455771767344,20.552105518893796,22.51455771767344,1768.1582,0.45000082,27.695356738391848,Last,Overtaking,non, True
1607, 22.54135361558192,20.577625421663775,22.54135361558192,1769.2815,0.45000082,27.621428855818234,Last,Overtaking,non, True
1608, 22.500920357127573,20.53911755646916,22.500920357127573,1770.4053,0.45000082,27.547408809928278,Last,Overtaking,non, True
1609, 22.549772869602883,20.5856437588266,22.549772869602883,1771.5294,0.45000082,27.473294757455648,Last,Overtaking,non, True
1610, 22.496740117301673,20.53513637568259,22.496740117301673,1772.654,0.45000082,27.399088541666668,Last,Overtaking,non, True
1611, 22.48041820296114,20.519591695358272,22.48041820296114,1773.7762,0.45000082,27.325392910650248,Last,Overtaking,non, True
1612, 22.54611286120437,20.5821580365423,22.54611286120437,1774.8988,0.45000082,27.251601429784827,Last,Overtaking,non, True
1613, 22.480262656489078,20.51944355586107,22.480262656489078,1776.0219,0.45000082,27.17771778560306,Last,Overtaking,non, True
1614, 22.586316799557597,20.620447501640612,22.586316799557597,1777.1454,0.45000082,27.10374197810495,Last,Overtaking,non, True
1615, 22.464221431872488,20.504166199083365,22.464221431872488,1778.2664,0.45000082,27.03027675537939,Last,Overtaking,non, True
1616, 22.51300687711793,20.55062852788855,22.51300687711793,1779.3878,0.45000082,26.956715682804834,Last,Overtaking,non, True
1617, 22.504139941598556,20.542183827393906,22.504139941598556,1780.5098,0.45000082,26.883066133446587,Last,Overtaking,non, True
1618, 22.54515897836764,20.581249576697793,22.54515897836764,1781.6322,0.45000082,26.809317047706685,Last,Overtaking,non, True
1619, 22.55733114494589,20.59284211629613,22.55733114494589,1782.755,0.45000082,26.735477641916763,Last,Overtaking,non, True
1620, 22.50497892718333,20.542982861284166,22.50497892718333,1783.8783,0.45000082,26.6615460728105,Last,Overtaking,non, True
1621, 22.504921617059818,20.542928280214156,22.504921617059818,1785.0021,0.45000082,26.58751865385523,Last,Overtaking,non, True
1622, 22.517883067175816,20.55527251841987,22.517883067175816,1786.1263,0.45000082,26.513399071583617,Last,Overtaking,non, True
1623, 22.488722368048393,20.5275004240128,22.488722368048393,1787.251,0.45000082,26.43918732599566,Last,Overtaking,non, True
1624, 22.53949773711314,20.575857918360178,22.53949773711314,1788.3761,0.45000082,26.364877887292376,Last,Overtaking,non, True
1625, 22.535187920413417,20.571753331027107,22.535187920413417,1789.5017,0.45000082,26.290476285272746,Last,Overtaking,non, True
1626, 22.577620619415715,20.61216542531501,22.577620619415715,1790.6278,0.45000082,26.21598251993677,Last,Overtaking,non, True
1627, 22.530180162899917,20.566984038157106,22.530180162899917,1791.7543,0.45000082,26.141392904751797,Last,Overtaking,non, True
1628, 22.474565448051408,20.514017643063287,22.474565448051408,1792.8783,0.45000082,26.06731756087203,Last,Overtaking,non, True
1629, 22.511445376041337,20.549141384006077,22.511445376041337,1794.0028,0.45000082,25.993146367143265,Last,Overtaking,non, True
1630, 22.48488815813636,20.523848795525147,22.48488815813636,1795.1248,0.45000082,25.91948760145338,Last,Overtaking,non, True
1631, 22.489018719588998,20.52778266357528,22.489018719588998,1796.2472,0.45000082,25.845736672447153,Last,Overtaking,non, True
1632, 22.4842694819785,20.52325958013671,22.4842694819785,1797.3701,0.45000082,25.771888050325597,Last,Overtaking,non, True
1633, 22.514691431010647,20.55223286492923,22.514691431010647,1798.4934,0.45000082,25.697949108154024,Last,Overtaking,non, True
1634, 22.45823372036717,20.498463616697347,22.45823372036717,1799.6143,0.45000082,25.624520750755003,Last,Overtaking,non, True
1635, 22.51987467863418,20.557169291237358,22.51987467863418,1800.7356,0.45000082,25.550998386773312,Last,Overtaking,non, True
1636, 22.495259655761426,20.533726412310926,22.495259655761426,1801.8573,0.45000082,25.47738201620895,Last,Overtaking,non, True
1637, 22.471566936634,20.511161917903856,22.471566936634,1802.9795,0.45000082,25.403671639061912,Last,Overtaking,non, True
1638, 22.51274746825395,20.550381471827613,22.51274746825395,1804.1022,0.45000082,25.32986909859853,Last,Overtaking,non, True
1639, 22.568271468296437,20.60326147186808,22.568271468296437,1805.2253,0.45000082,25.2559743948188,Last,Overtaking,non, True
1640, 22.58165402603614,20.61600676495351,22.58165402603614,1806.3489,0.45000082,25.181983841190075,Last,Overtaking,non, True
