turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
1153, 22.7235457346281,20.592275762469693,22.7235457346281,1303.0297,0.49999988,27.897153151389265,Last,Overtaking,non, True
1154, 22.79226505543477,20.657722734666518,22.79226505543477,1304.1663,0.49999988,27.798927616793787,Last,Overtaking,non, True
1155, 22.837720298407422,20.701013442259523,22.837720298407422,1305.3033,0.49999988,27.700585033029146,Last,Overtaking,non, True
1156, 22.77241047758758,20.638813612907292,22.77241047758758,1306.4408,0.49999988,27.60212007967856,Last,Overtaking,non, True
1157, 22.778169146656165,20.644298059639276,22.778169146656165,1307.5787,0.49999988,27.50353807715881,Last,Overtaking,non, True
1158, 22.82336390358943,20.687340685290007,22.82336390358943,1308.717,0.49999988,27.404839025469897,Last,Overtaking,non, True
1159, 22.75255779881173,20.619906299787434,22.75255779881173,1309.8529,0.49999988,27.306834288170798,Last,Overtaking,non, True
1160, 22.7878955976456,20.653561346295884,22.7878955976456,1310.9891,0.49999988,27.208712501702532,Last,Overtaking,non, True
1161, 22.74232528508485,20.610161048618977,22.74232528508485,1312.1259,0.49999988,27.110473666065104,Last,Overtaking,non, True
1162, 22.81575515590572,20.68009425892457,22.81575515590572,1313.263,0.49999988,27.01211246084173,Last,Overtaking,non, True
1163, 22.8417184238742,20.704821180799314,22.8417184238742,1314.4005,0.49999988,26.913636866657583,Last,Overtaking,non, True
1164, 22.74386479900799,20.6116272523553,22.74386479900799,1315.5355,0.49999988,26.81585558686325,Last,Overtaking,non, True
1165, 22.802434760159105,20.667408167737317,22.802434760159105,1316.671,0.49999988,26.717954597691364,Last,Overtaking,non, True
1166, 22.805755630209443,20.67057090111859,22.805755630209443,1317.8069,0.49999988,26.619933899141923,Last,Overtaking,non, True
1167, 22.748713801142024,20.61624534962581,22.748713801142024,1318.9432,0.49999988,26.521798811631708,Last,Overtaking,non, True
1168, 22.725303154055393,20.59394949525759,22.725303154055393,1320.077,0.49999988,26.424355378302913,Last,Overtaking,non, True
1169, 22.751343060276593,20.618749405944445,22.751343060276593,1321.2113,0.49999988,26.326794895804955,Last,Overtaking,non, True
1170, 22.76633699138492,20.63302934033333,22.76633699138492,1322.346,0.49999988,26.229117364137835,Last,Overtaking,non, True
1171, 22.811678795643008,20.67621201105532,22.811678795643008,1323.481,0.49999988,26.13131746288477,Last,Overtaking,non, True
1172, 22.809536524539013,20.67417175286104,22.809536524539013,1324.6165,0.49999988,26.033403172670933,Last,Overtaking,non, True
1173, 22.802222274868075,20.66720580079348,22.802222274868075,1325.7523,0.49999988,25.93537183328793,Last,Overtaking,non, True
1174, 22.76164581005717,20.628561548592618,22.76164581005717,1326.8887,0.49999988,25.837220784527375,Last,Overtaking,non, True
1175, 22.7881650986571,20.653818013925882,22.7881650986571,1328.0254,0.49999988,25.738952686597656,Last,Overtaking,non, True
1176, 22.812518169745644,20.677011414962593,22.812518169745644,1329.1626,0.49999988,25.640564879290384,Last,Overtaking,non, True
