turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
221, 19.30736089855885,19.30736089855885,21.117778219123245,209.20589,0.49999148,91.56642830157237,First,non,non, False
222, 19.306825498769857,19.306825498769857,21.117778219123245,210.19421,0.49999148,91.52091225838402,First,non,non, False
223, 19.248899304711696,19.248899304711696,21.117778219123245,211.17953,0.49999148,91.47586224976754,First,non,non, False
224, 19.277833278842483,19.277833278842483,21.117778219123245,212.16187,0.49999148,91.43126348097466,First,non,non, False
225, 19.240826286211778,19.240826286211778,21.117778219123245,213.14119,0.49999148,91.38712334937952,First,non,non, False
226, 19.222204724390068,19.222204724390068,21.117778219123245,214.11751,0.49999148,91.34344925235628,First,non,non, False
227, 19.197713262041628,19.197713262041628,21.117778219123245,215.09084,0.49999148,91.30021899778245,First,non,non, False
228, 19.258907607369636,19.258907607369636,21.117778219123245,216.06116,0.49999148,91.2574399830322,First,non,non, False
229, 19.191643834210762,19.191643834210762,21.117778219123245,217.02849,0.49999148,91.21511220810554,First,non,non, False
230, 19.18257068071989,19.18257068071989,21.117778219123245,217.99281,0.49999148,91.17323567300245,First,non,non, False
231, 19.298397635546163,19.298397635546163,21.117778219123245,218.95757,0.49999148,91.13129256153195,First,non,non, False
232, 19.257625007286208,19.257625007286208,21.117778219123245,219.91931,0.49999148,91.08979329251088,First,non,non, False
